listing_id,id,date,reviewer_id,reviewer_name,comments
1824675,14673274,2014-06-23,2712072,Eva,"Great location to walk to the Acropolis, restaurants, shopping. Also a close walk to the Metro although we only needed the train to get to and from the airport. Christos was really fun to be around, and very helpful. He felt like an old friend. Enjoy his rooftop garden and if you have the opportunity to hang out with and eat with him, don't turn it down- he is a great person and an excellent cook! "
1824675,14744625,2014-06-25,14722025,Nathan,"We stayed with Christos for two nights after spending two weeks in the Greek islands and loved it.  Christos generously met us early when our ferry came in an hour early and took the time to help us throughout our stay. We had a late afternoon flight the second day and he let us keep our stuff there and relax until we had to leave for our flight.  The location is great and the roof garden is excellent.  Would highly recommend -- Christos is funny, kind, and generous."
1824675,15076027,2014-07-01,17083102,Ted,Christos was an excellent host! This trip was my first visit to Athens and my first time traveling in Europe alone. Christos gave me very specific directions on how to meet him from the airport and even took the time to meet me at the metro station. He knows the city quite well and gave me some great advice on where to go for the best view of the sights as well as amazing places to eat. His flat is very spacious and very pretty. He has a garden on his roof deck and is always up for a relaxing afternoon there with good food and drink. I can safely say that Christos helped me to make the most of my time in Athens!
1824675,15111654,2014-07-02,3710391,Teona,"Christos was kind and helpful.  He met me at the Metro station. I arrived after dark so it would have been difficult to find his house without him.  The place was clean and comfortable, though everything quite basic.  The roof terrace a big plus and his house a short walk (20mins?) through the park to the Acropolis. I'd stay there again."
1824675,15168854,2014-07-04,5103447,Erik,"You feel at home with Christos, down to earth tradidional appartment, with nice green roof where you can have your breakfast and wine in the evening. Orginal Athens neigbourhood, you don't miss the tourist here and you can walk tot the Acropolis. We love'd it."
1824675,15440153,2014-07-09,11040853,Silva,"Christos was a fantastic host. provided us with useful information and nice coffee;-)
the bed was comfy and the roof terrace beautiful. nice area to get quickly to all hot spots in athens.
thanks again!"
1824675,15496929,2014-07-10,6594443,Laura,"Lovely bohemian apartment in a trendy spot in town. Lots of pubs and restaurants and well connected to Monastiraki and town center.
The apartment is amazing, clean and has a wonderful terrace up an iron ladder.
Christos is artsy and very hospitable, laid back and speaks good English!"
1824675,15550220,2014-07-11,15539083,Safia,"Christos was extremely friendly and was a great host. He ensured that we were well versed with the area as soon as we got to the apartment.

His home was very clean and enjoyable to stay in. "
1824675,15580704,2014-07-12,10054120,Kimberly,"This was a comfortable, clean and pleasant stay in Athens. The apartment is not far from the historic center and is fairly easy to find. Christos is a kind, laid-back and attentive host. He was very accommodating and we enjoyed our time here. We only wish that we had brought some ear plugs as the noise from occasional speeding cars was very loud. Nevertheless, we slept well. "
1824675,15670373,2014-07-14,13263268,Alejandra,"We had a great time at Christos. He is very easy going and helpful, our flight arrive really late at night and he offer to pick us at the airport. The place is located in a very nice neighborhood, walking distance to the acropolis and has great views of the moon from the roof garden. "
1824675,16120488,2014-07-22,382828,Luke & Joni,Christos was a fantastic host! The place was conveniently located close to the historical centre of Athens with lots of attractions nearby. The room was comfortable and Christos made us feel at home (and got me hooked on his Greek coffee). As Airbnb hosts ourselves we were very happy to have our first experience as a guest be with a great host like Christos.
1824675,16209627,2014-07-23,9481958,Marie,Très bon séjour a Athènes . L'appartement est très bien situé dans un quartier agréable. Christos est même venu nous chercher a la sortie du métro! Merci encore !
1824675,16294609,2014-07-25,12810664,Lalitha,"We spent 2 nights at Christos' apartment. He was very nice and even met us at the metro station. He gave us a map and told us what attractions we should go to. His apartment was spacious and comfortable. The bathroom was clean. There was a lot of noise at night from the street though but it was okay if you shut the windows. The door of the room is also tricky to handle. His apartment is in a good location and a 20 minute walk to the Akropolis. Overall, I would definitely recommend Christos' apartment. It was a great experience."
1824675,16379324,2014-07-26,5024903,Guillaume,"Excellent journey at Christo's! Very nice welcome, great house, good bedroom, very convenient location. The district is very nice and close to everything.
Christos is very helpful and very kind.  His house is great with a unique terrace in the roof top.
I then highly recommend to stop at Christo's for your stay in Athens!"
1824675,16510607,2014-07-28,4408697,Ève,"First, Christos is adorable and very helpful. It is pleasant to exchange points of view around a local breakfast :)
And then the apartment has a big trump card: the terrace on the roof. So well fitted out a very considerable haven of peace in athènes
"
1824675,16600447,2014-07-30,5438334,David,We had a very good stay with Christos his house is perfect to get to the sites in (website hidden) has a great roof top retreat to sit around and relax. Christos is a great host has maps and info on what to do.I would highly recommend staying  when you visit Athens.
1824675,16715431,2014-08-01,16227372,Mathilda,"Christos is very friendly and nice! In addition to his beautiful appartment and exceptional roof top, we shared a précious moment with him, Drinking, discussing... Our trip in athens would not have been the same if we hadn't met him. Thank you for everything!!"
1824675,17613291,2014-08-15,14268935,Sharon,"Christos is an amazing host and the place is great! The apartment conveniently located and  is well within walking distance of all the major historical sites in Athens. The room and facilities are more than adequate and the added rooftop patio is a huge bonus (it's sooo nice up there)! Christos was extremely helpful, knowledgable, and friendly - he really went out of his way to make us feel comfortable and welcome.

Pros:
Conveniently located
Comfortable Room
Excellent Host
Fast internet
Rooftop Patio

Cons:
The cars driving by at night can be a little annoying.

Greek people are so friendly and Athens is amazing. You will not regret visiting!"
1824675,17671004,2014-08-16,5056578,Chris,"Our time with Cristos wasn't enough however we really enjoyed the time we had! He was very helpful in everything we asked. The house was great, the roof top terrace a must see! I recommend staying with Cristos"
1824675,18166777,2014-08-23,15486139,Veronica,"My sisters and I had the most wonderful stay with Christos. He was able to accommodate all three of us and even picked my sister up from the airport and welcomed me and my other sister at the metro station. The neighborhood has great restaurants, and an outdoor cinema, and is within walking distance to two metro lines, grocery stores, etc... And it was a quick walk thru the park to get to the Acropolis, so perfect!
His home is beautiful and very comfortable. The three of us fit perfectly in our room, with an adorable balcony to the street. His rooftop garden is so pretty and relaxing, it’s a great place to chill out and beat the heat.
Christos was the perfect host, relaxed, intelligent, and has a great sense of humor. He was very accommodating; offering us Greek coffee, maps and useful information about the city on our arrival.  Christos goes above and beyond for his guests - several times he looked up bus information and was always available and willing to answer all of our questions.
We had planned to rent a car for a day trip but didn’t realize how expensive it was, Christos offered for a fee to take us on a car ride down the coast to Lake Vouliagmeni and to Cape Sounion, it was breathtaking. We also had the best meal of our lives with Christos and his wonderful friends, seriously we still dream about that food, highlight of our trip!!  Christos truly made our trip to Greece such a special and meaningful experience and oh yea, FUN! Thx Christos!!!
"
1824675,18455479,2014-08-26,10735405,Berend,Christos was very nice and welcoming! Helpful with directions and everything! We felt free and comfortable in his apartment and really liked the neighbourhood. A lot of nice restaurants and bars and even a small art-cinema that we unfortunately did not visit.
1824675,18716404,2014-08-31,6191857,Jana,"Christos is a great host. Me and my friend Eva are very happy that we could stay there.
1) location: perfect area, close to two metro stations so that it was super easy to get from the airport to the apartment and to Pireaus port, nice neighborhood, walking distance to the park and the acropolis, open air cinema and tons of lovely bars and restaurants
2) apartment: as listed, it's clean and cosy, big room, comfy bed, absolutely happy with it. Our highlight was the rooftop terrace which is an oasis, stunning view, just beautiful, we felt home
3) host: Christos is a lovely host, helped us on how to get around, sat with us and had a chat, made us feel welcome, was nice and super easy to get along with
Overall: thanks a lot, Christos, we had a great time, I would definitely recommend to everyone to stay there when in Athens :)"
1824675,18909633,2014-09-02,19959367,Vincent,"La chambre et l'appartement de Christos sont super ! Nous avons été très bien reçus et en plus ce n'est pas loin de l'Acropole à pied, en passant par un beau parc. Nous ne sommes restés que 2 nuits mais c'était super. Merci Christos"
1824675,19259838,2014-09-09,446104,IAN And GLYNIS,"Christos is an excellent host and his place is clean and tidy. I agree with all other reviews including the  only negative point others have mentioned - which is the traffic noise, mainly motorcycles using the one way street close to the room. Having said this I slept OK despite the noise. The room is big, the bed comfortable and I found the desk and chair to be very useful."
1824675,19408335,2014-09-12,5774488,Philippa,"We had a fantastic time at Christos' place. The room is clean and spacious and Christos is a generous host - letting us help ourselves to breakfast and food in the cupboards! The roof terrace is amazing- we had breakfast there in the mornings and read on comfortable chairs as the sun was setting. The flat is close to local bars, cafes and restaurants which had a great atmosphere and its a short walk into the centre of Athens/Acropolis etc too!"
1824675,19543106,2014-09-14,19902634,Jessica,"I can highly recommend Christos place! He is really nice and very helpful. We felt very home in his flat and enjoyed our last days of our holidays a lot, specially on the nice rooftop :) When we visit Athen someday again, we will stay there, for sure! THANK YOU FOR EVERYTHING. Regards from Jessica and Flo"
1824675,19723861,2014-09-17,15670948,Lu,"Christos is very kind and so nice. He prepared the room clean and all the deatailed information about the view spot of Athens. He makes us stay like in ourselves' room, which is comfortable and feel free. Very happy experience. Thank you Christos!"
1824675,20486554,2014-09-30,1713263,Mary,"Christos went out of his way for me, meeting me at the metro stop and after 13 days, taking me to Pireaus to catch a ferry very early in the morning.
He was extremely helpful in helping me navigate my way around Athens to find things I needed for a workshop I attended.  His flat is specious with a beautiful roof garden, kept very clean, transportation is excellent as it is near the metro and the neighborhood. shopkeepers are friendly.  I was invited to share the aromatic meals Christos prepared.  He was an excellent host .  I I was very comfortable at Christos and would not hesitate to recommend it."
1824675,21611699,2014-10-20,14921497,Julie,"Christos what a great host. We couldn't ask for better reception. The room was very clean and the place was located, as the title said, in the perfect place. 15 min walking from the ruins and main touristic sites. I totally recommended to stay at his place and enjoy a good breakfast or dinner on the top of the roof.
Thanks Christos, Dimitri and Thanos"
1824675,21710214,2014-10-22,11802190,Kyle,"Christos was an exceptional host and helped us feel welcome as well as give us an idea of where to find some local sites and shortcuts.  We enjoyed the beautiful weather in Athens and had a great location to discover the sites.  Christos' place was clean with a very private area below for guests.  He also has a great rooftop garden that can be accessed and enjoyed.  He had great hospitality and respects his guest's privacy.  Overall, our experience was a wonderful one."
1824675,22028922,2014-10-28,3501710,Rozlynn And Russell,Christos was great.  We took advantage of his offer of a pick up at the airport and it made are welcome to Athens perfect.  The flat and our room was spacious comfortable and exactly as pictured.  Christos had a map for us and directions to a nearby grocery store and many fine neighborhood restaurants.  We spent three days walking to all the sights around ancient Athens from the flat.
1824675,22067589,2014-10-29,20912567,Daniela,"Christos was a wonderful host.  He picked us up from the airport (for 35 euro) and drove us right to his place.  No hassle.  Unfortunately,  we only could stay in Athens one night but Christos made sure to show us the map and how to get to the attractions we wanted to see the next morning.  Super close to Acropolis.  Beautiful apartment.  No need to stay anywhere else!"
1824675,22125436,2014-10-30,16297655,Léah,"Christos was a very welcoming person, most pleasant to talk to. He is relaxed, happy to help and to provide information.
The flat is well located, with a pleasant walk throuh a park to access the Acropolis and other places of interest in Athens. It is between two or three stations, within a 10 to 15 minutes walk range.

It is also very clean, and the room is vast with additional couches. It may be a little noisy but earplugs were kindly provided.

We would definitely stay there again. "
1824675,22367775,2014-11-04,21849853,Mauricio,"The place was really good! The bedroom was huge and it was located in a perfect area.If you want you can walk to the acropolis or you can take the subway because there is a close station. Christos is really nice, he helped us with everything and he is really friendly, thank you!! I recommend this place."
1824675,22742958,2014-11-13,5201377,Lucy,"Got to Greece and Christos kept in touch with me and offered to pick me up. I decided because I had a lot of luggage that a taxi would be better off and didn't want to bother Christos. The taxi instead charge me a lot more than he was supposed to, double the price... That's ok. I now learned I need to accept when a host kindly offers something. I got into his place and we sat down and talked for a while about lots of things and he made me tea. He also shared dinner with me which was so nice and so good!  He's a very chill guy who respects your space and doesn't bother you if you don't want to be bothered. One of the nights, I wanted more sleep and de didn't make any noise. He has lots of things available for you and if he doesn't have it, he offers to find it.

Christos was already going to be a host to someone else for the rest of my trip, so I at least got to be with him for a short period of time and I'm glad I did. He gave me directions on how to get places. We sat down and talked about places I definitely should visit based on what kind of things I like. He even kept in touch with my next airbnb host to have me move out comfortably. Christos is a great host! Thank you for opening your doors to me. By the way, you have to go to his rooftop and check out the things he has made... Really sweet!"
1824675,23012224,2014-11-20,19383964,Scott,"Christos was a great host.  He was pretty much always available and more than happy to share suggestions and give advice, as well as talk about things in general.  His home is clean and quiet and just as described on airbnb.  I especially enjoyed the rooftop garden, which is very private, spacious and very large.  The Acropolis and Plaka nightlife area is an easy 15-20 minute walk and there are plenty of restaurants, and cafes within a five minute walk of Christos place.  I would gladly stay here again."
1824675,23179999,2014-11-24,1140097,Cristian,"My days in Athens were absolutely perfect. Christos waited for me at the Metro Station, gave me detailed information (while we were having Greek coffee) and then he helped me reach every point in the city. Christos is an extremely interesting man, we talked a lot about the country and he was always willing to help me navigate Athens.

The room he has, is well located and HUGE. Really big and cozy. There is a supermarket down the street and I felt home -i would say- from day 1.

The neighborhood is quiet and safe. You can walk easily and be right in front of Akropolis in 15 minutes. Actually, you can go to a lot of archeological sites from Christo's home within 30 minutes walking.

I would definitely recommend Christos as a host when visiting Athens. He makes the whole trip worth it from day 1. "
1824675,23330253,2014-11-29,17508078,Diva,"Christos is an incredible host -  friendly, helpful and a real gentleman! He helped us with our luggage from the metro station, gave us an orientation to the city, shared his food with us, dropped us to the airport - you just couldn't ask for a better host!

The apartment is also close (walking distance) to the Acropolis and other major sights, and there are many lively bars and restaurants nearby.

The room is neat, clean, well maintained and Christos takes care of everything. There's also a heater to warm you up, if you feel cold in the winter. The only drawback is that the room faces a noisy street. If you are a light sleeper, you can hear cars and motorcycles go by every few minutes until late in the night. Christos has thoughtfully provided ear plugs, so those help a little.

Other than that, its a perfect place, and I highly recommend it!"
1824675,23413031,2014-11-30,5999143,Leonor,Christos came to meet me at the subway station and walked me home. Additionally he also recommended a good restaurant in the neighbourhood and walked me there too :) He had all kind of maps and tips ready to guide me which helped me feel very welcome and at home. Thanks!
1824675,24227025,2014-12-23,22588464,Guillermo,"NOS FUE A ESPERAR A LA ESTACIÓN DEL METRO. SIEMPRE ESTUVO ATENTO A NUESTRA LLEGADA. LO OFRECIDO RESPONDIÓ A LA REALIDAD. EL VECINDARIO ES UN POCO RUIDOSO, PERO NADA EXTREMO."
1824675,24303601,2014-12-25,4730590,Benedetta,"Christos is a warm, friendly person and was a great host during our stay. The house is a nice, comfy, rather bohemian place. The beds are comfortable, the house was well-heated (December) the shared kitchen is well-stocked and there is a fantastic rooftop patio. We could walk to the Parthenon and museum (a pleasant walk through neighborhoods and the park) and there were cafes and bars nearby.
There's a shared kitchen and bathroom and living area so there is a sense of community-but the room is private enough that we had enough privacy too. Not fancy but warm, welcoming and I'd definitely stay here again We are two adults and three teens and we had a great time. He even shared his recipe for Greek Lentils."
1824675,24588137,2014-12-31,10293546,Gianmaria,"I visited Athens with my girlfriend from 26th December to 31st December 2014.
Christos picked us up at Kerameikos Metro Station. We got home in 10-15 minutes. His
house is situated in a very strategic location not far from Akropolis area. The neighbourhood is quiet and pleasant.
Christos' house is nice, spacious, clean and functional. Our accommodation was perfect. We had a large bedroom (with two bright windows, a piece of furniture with several drawers, a large desk, an electric heater and a useful coat rack) plus a living room annexed with another window with a small table and two couches.  In addition, there's a large and cozy terrace where we would have our breakfast surrounded by several houseplant and pot plants.
Christos is a very pleasant guy.
He’s careful, discreet and, most of all, very kind. He cooked for us twice and I must say he's a very good cook too.
The night before we left we had a wonderful dinner together talking about everything in a very friendly atmosphere.
I'm very happy I've made the pleasure of his acquaintance and if I ever came back to Athens I'd surely contact him.
In conclusion, strongly recommended.
"
1824675,25104433,2015-01-06,3726286,Neria,"Abbiamo incontrato Christos alla metropolitana, molto gentilmente ci ha (website hidden) verso casa e accolto con un caffè e suggerimenti sulla città, piccoli accorgimenti, le ciabatte per casa, un ombrello in caso di pioggia, il termosifone nella stanza ci hanno piacevolmente stupito.
Christos si è rivelato un host molto discreto ma presente.
La posizione della casa veramente ottima, in pochissimo tempo si raggiungono tutti i siti di maggior interesse ed è vicinissima alla metropolitana.
La stanza dove siamo stati ospitati molto grande e con possibilità di utilizzo di un salotto, un po' rumorosa per via della strada adiacente, ma sopportabile. Pulizia ottima.
"
1824675,25185266,2015-01-08,25459349,Nat,"Christos met us at the metro station and walked us to his apartment. It was warm and clean, exactly what we wanted! He made us our first Greek coffees and explained everything we needed to know for the next day.

Unfortunately, we did no see him again during our next day and a half in Athens, perhaps because we had different schedules than him.
All in all, great place, great location and very nice host. "
1824675,25409667,2015-01-15,17314448,Isaac,"Staying at Christos' place was a pleasure, and really enhanced our trip. When we arrived  in Athens we were a little lost, but after we gave Christos a call he tracked us down and led us to the room. He then offered us a map of the city to borrow and highlighted good areas to explore and eat, answering all of our questions. When my brother asked about the outlet situation Christos offered to go out and buy us a converter. In summary -- he made us feel very welcome!

The place where we stayed was very clean, comfortable and spacious, as well as nicely decorated. We visited in the Winter so it got cold at nights but there was heating and a radiator so we slept well. The adjacent room to the bedroom had some couches and extra blankets. The neighborhood and the building are pretty quiet at night, which makes this a good place to relax.

At the same time, the location of the room is really ideal, right in the heart of Athens. Walk outside and down the street for a few minutes and you find yourself climbing up towards Filopappous Hill, a spot where you get great views of the city, and especially the Acropolis a few minutes away. It's an easy walk to the Acropolis, the Plaka, Psirri, Monastiraki, Syntagma Square, and all those other great destinations. Nearby are metro stops from the Airport (blue line) and towards the port at Piraeus (green line), where you can go to catch a ferry to an island.

If you're looking for a very reasonably priced and comfortable room centrally located in Athens, I recommend you stay with Christos!"
1824675,25791615,2015-01-26,24280126,Asrizal,"We arrived in Athens at 7.30pm and Christos was kind enough to help us guide the taxi driver as he doesn't know the area.

Once arrived, he helped carry our heavy luggages up the apartment. Room was spacious. Clean sheet, fresh towels. Christos showed us map to attractions around Athens especially Acropolis area.

In short, it was nothing but good experience. Highly recommended for anyone looking to stay in Athens!"
1824675,25881062,2015-01-28,25647469,Sofía,"Our stay at Christos' house was amazing, he's a really nice guy and extremely helpful, he picked us up at the station, helped with our bags, gave us everything we needed. He even helped us when our clothes got wet because there was a really heavy storm in Athens. The room is soo confortable and warm, the whole appartment was nicely decorated and clean, we could enjoy our time in Christos living room next to the fire talking or eating (a lot!). We tasted greek cheese and lettuces thanks to our host and learned a lot about the greek way of life and their hospitality. Although Christos was always there to give us directions or sharing with us, he also respected our privacy. We had a really great time, we totally recommend him as a host and we are willing to come back some day. Thanks for everything Christos!!!"
1824675,26181796,2015-02-06,25508933,Sharon,"Christos was an amazing host. He was kind, generous and warm. We felt extremely welcome in his home. Before we even arrived, Christos went out of his way to send us any and all information that would make our navigating in Athens easier. He met us at the metro and walked us to his home, provided us with invaluable information that got us around the city. He sat with us as often as we wanted or needed to orient and help us with our plans.  Christos went as far as to offer to share his meal! The apartment was very clean and comfortable. The location was literally minutes from the Acropolis, as well as the downtown markets and pedestrian shopping, all by foot. We cannot praise Christos enough for his kind and gracious nature.
"
1824675,26252082,2015-02-08,1679551,Fabian,"Christos was an amazing host - kind and welcome from the very first moment on.  The home was exactly as described, clean and comfortable. It is also just a 10 min walk from the main tourist attractions of Athens and also just a few minutes away from the subway to the airport.
I would recommend Christos place anytime to any traveler to Athens"
1824675,26522731,2015-02-15,14181300,Valentin,"Christos is an amazing host. He will help you with everything. The flat is as described, very clean and in a very nice neighbourhood. "
1824675,26926874,2015-02-22,127098,Sarah,"Christos was very helpful for myself and my son. He made us feel very welcome. Even in winter, the terrace is a pure delight to enjoy morning breakfast. The room is spatious and the bed is extremely comfortable. The price is a real bargain for the location, in walking distance of the train stop to the airport (keiramekos) or near the acropolis. If you understand  french, ask for the guide Angelina at the National archeological museum. She is a sweet old lady and a wonderful story teller."
1824675,27256887,2015-03-01,22017983,Astrid,"We loved to be in the house of Christos. He's a very kind and social person, wo make you feel at home. He picked us from the metro station and drived us at the end of the week back to the airport early in the morning.
The room was big and clean and had a nice bed, the roofgarden is fabulous! The atmosphere was very agreable and friendly.
He also cooked very good greece food.
He is the one you want to have as your guest in your house!"
1824675,27409607,2015-03-03,23049434,Daqian,"We loved the very short stay here, beds were comfy and the sun fills the room in the morning. Christos is very kind and helpful, wish we could stay longer!"
1824675,27498261,2015-03-06,5841693,"Peter, Lesley (Megan)       ","Christos came to the Metro station to collect me, which was very helpful. Ambling back to his spacious apartment we had time for little chats. Everything was clean and I could use the kitchen if I wanted to (but only made cups of tea). I found the location good because I like walking, and that's what I did up and down the hill heading for the Monastiraki area to where everything is happening. "
1824675,27600634,2015-03-08,21971855,Oktay,"""Your room in the perfect area"" is lovely place and very close to city center. It was like my friend's home; warm and clean. The bed was comfortable. The price is economic for the location, in walking distance of the train stop to the airport (Keiramekos) or near the Acropolis.

The host Christos is very friendly. He's a very kind and social person who made us feel at home. He gave us a map and explained everything we needed to know for the next day. He introduced his wonderful friends. We had a good time with them.

Thank you Christos... Thank you for all. I hope we will come again and spend more time with you and your friends..."
1824675,27835604,2015-03-13,1696988,Krystyn,"Christos was very helpful in showing us to his place. He met us at an easy meeting point and showed us all the best places to go in Athens. His flat is very close to the Acropolis and is close to useful subway stations. The bedroom and living room are very spacious and just what we expected. While the shower is a little old fashioned and takes planning in advance (you have to turn the hot water on 20 minutes before your shower), our overall experience was a good one. Thanks!"
1824675,28123208,2015-03-18,7176436,Joshua,"The host, Christos, was great! He was waiting at the apartment and let us in. He gave us handy information, such as the wifi password, how to use the bathroom and laundry machine, as well as information about the neighborhood such as the closest grocery store. He then pulled out a map and we talked through how to get to the major sites, where the metro stops were, and some restaurants that he suggested.  It was quite helpful and we actually did go to one, Falafella's, which was amazing. The room itself is quite large, the wifi was fast, and he allowed access to the refrigerator. He was a great host and I would stay with him again. I felt that the listing was accurate . "
1824675,28267525,2015-03-21,26112360,Christina,"Christos' place was perfect for my three-day stay in Athens. It was in a residential area with cafes and bars scattered throughout, which was nice to get away from all the touristy areas.  The main attractions are within a 10-20 min walk, and navigation from the airport was very easy.  Christos was a wonderful host, offering to meet me at the metro station and updating me on a strike prior to my arrival that affected the metro schedule. He also provided me a map and gave me recommendations for authentic Greek restaurants and bars. The rooftop was one of my favorite areas because it was a beautiful place to relax after a long day of sightseeing.  I definitely recommend staying with Christos!"
1824675,28353143,2015-03-22,17321138,Megan,"Christos was an excellent and very generous host for our stay in Athens. His shared house is extremely unique and the balcony his a perfect spot to drink a coffee and have breakfast. The location is perfect for walking to the Acropolis or the Sunday Flea Market and has some great restaurants and cafes just a short distance down the street.

Our host greeted us then provided a map and some great information about where to go. The room we stayed in was next door to Christos' room, but we barely noticed that he was there. He provided everything we needed such as towels and a clean bed. The room was a little bit cold and faces a very busy street, so at night we could hear lots of cars right outside the window. There were a few minor issues that weren't what I expected, such as the door to the bedroom is very loud, no shower curtain in the bathroom and the house being a little bit cold. Other than that Christos was an extremely gracious host and location was ideal.  We walked ~15 min to the train station the next morning to catch the subway to the airport (14 Euro for 2 tickets)."
1824675,29034857,2015-04-03,7261404,Saskia,"Ich hatte mir vorher die vielen, sehr positiven Kommentare von Christos' Unterkunft durchgelesen und war selbst auch zufrieden. Das Abholen von der Metro hat gut geklappt, das Zimmer und die Gemeinschaftsräume (Küche, Bad, Flur, Terrasse) waren sauber und einladend gemütlich. Man hat gemerkt, dass sich Christos wirklich beim Einrichten des Gästezimmers und der Wohnung, aber auch als Gastgeber selbst Mühe gibt. Da ich mit meinem Freund fast zwei Wochen bei Christos war, haben wir auch mitbekommen, dass er das Bad regelmäßig putzt und die Küche immer für uns nutzbar hinterließ. Einige Lebensmittel durften wir mitbenutzen oder wurden dazu eingeladen etwas mitzuessen. Er war sogar etwas böse, als er sah, dass wir Beuteltee gekauft haben, obwohl er noch so viel losen Tee von dieser Sorte hatte, den wir ruhig mittrinken durften.
Am Ankunftstag gab uns Christos eine kurze Orientierung und ein paar Tipps zu Athen, weil wir zum ersten Mal da waren und auch einige Fragen hatten. Auch wenn wir sonst irgendein Anliegen hatten, von denen es jedoch insgesamt wenige waren, war er immer hilfsbereit. Ansonsten ließ er uns völlig unser Ding machen und zog sich eher zurück, als dass er für uns immer präsent war."
1824675,29596387,2015-04-10,13867339,Sandra Patricia,"Christos es un increible anfitrion. Nos ayudo a llevar las valijas por la calle hasta llegar a su casa y nos guardo el equipaje por cuatro dias mientras fuimos a las islas (ya estaba acordado). El dia que volvimos cocino para todos (riquisimo!!) Debido a que llegamos tarde. La casa es muy comoda. Tiene habitacion y living privado y el baño tambien es privado solo para huespedes.  Es muy recomendable tanto por la casa en si, como por su anfitrion."
1824675,29905998,2015-04-14,22273790,David,"Christos was very welcoming and provides lovely accommodation close to all transport connections.

Property close to all attractions of Athens in a safe area."
1824675,30084154,2015-04-17,29018749,Lieve,"Kristos picked us up at the metro although his apartment is not so far and easy to find. We felt very welcome from the start. The two rooms were  very clean and nice.   Kristos gave us very useful information about the city, restaurants etc.  he also gave us a map.  His apartment is very  good located to visit Athens, just a few minutes’ walk and you are already in the Acropolis area.
Our children felt very comfortable and liked the rooftop very much.  Kristos is a good host,  he was there when we needed him, but was also very discrete.  We absolutely recommend Kristos and his apartment!
"
1824675,30400691,2015-04-21,28873991,Meri,"Christos was very nice, he picked us up from the airport and drove us to his house, where he gave us a map and showed us where the nearest places to see were. The room was very comfortable, clean and walking distance from pretty much everything we wanted to see. Absolutely recommend staying at Christos' house, even though we were there for only two days! "
1824675,30464556,2015-04-22,27841733,Brock,"Listing was very accurate and the apartment was very much as shwon in the pictures - wonderful details in the house - I felt like I was getting a very true picture of an Athenian house of this time period and location.
Christos was a wonderful host who went way beyond the call of duty without even being asked.  He accompanied us to two different subway stops and was kind enough to share music from his collection with me!  -- a kind and artistic soul with a great ""green thumb"" and skill at growing plants.  His apartment has many wonderful decorating touches and the location is extremely convenient to both the temples of the Acropolis and Filoppapou  Hill and to the main subway lines.
I would love to return and stay with Christos for a longer stay with more time to explore Athens and hear Rembetika!
Thank you, Christos! "
1824675,30796849,2015-04-27,5659019,Sasha,"Christos was wonderful! His place is well located, and the room is massive. walkable distance from acropolis. Super safe area. I defiantly recommend this place! "
1824675,31027679,2015-05-01,22161351,Joris,"We, my son and I, had a very pleasant stay at Christos place. The location is perfect, close to the centre yet out of the mainstream tourist area. Good local bars and restaurants. The apartment is spacious and light with a nice and personal interior design. The roof terrace is great! Christos keeps his place very clean and gives us a lot of privacy. All together I certainly recommend this place to other travellers."
1824675,31165318,2015-05-03,26405218,Patrick,"Plusieurs éléments nous ont fait sentir que nous étions les bienvenus.
Christos nous a accueilli sur le pas de sa porte à 23h, nous a aidé à monter les bagages et ensuite nous a fait découvrir le quartier et malgré l'heure tardive, nous a accompagné dans un restaurant plein de charme qu'il nous a choisi.
Le logement a bien été décrit, nous réservant de belles surprises.
Le quartier tranquille nous a beaucoup plu et nous avons trouvé quelques rues plus loin des restaurants typiques aux menus savoureux et à des prix très raisonnables."
1824675,31507569,2015-05-06,26546317,Floris,"We visited Athens for three days with a family of two adults and two children.
We were welcomed by Christos at the metro station and he took us to his house. We had two rooms and could use the kitchen. But the best place was the roof terrace, with all the beautifull plants Christos is keeping there.

The house is in a neighbourhood wich is not touristic, but quite near all the places you would like to visit. Acropolis can easily be reached by foot.

Christos is a very friendly man and made us feel welcome. He gives advise, but also gives you your own space.

This was our first aribnb, butafter this very pleasant experience, we will defently do it again.

Thank you Christos.

Petra, Floris, Merel, Nienke."
1824675,31783121,2015-05-10,5277653,Celine,"Highly recommended.
The neighbourhood where the apartment is located has a real alternative and laid back charm to it. Friendly people, chilled bars, authentic restaurants with delicious native food.
Actually you can say that about a lot of Athens. Totally exceeded all expectations. Incredible city. A real mix of history and cosmopolitan city life.
So much to see and do we didn't spend a great deal of time in the apartment but it suited us perfectly. Large room. Clean and tidy. And Christos is a great host. He's available when you need him but gives you all the privacy you need/want.
We would certainly return and would recommend the neighbourhood, Christos apartment and the city to friends and family."
1824675,31933433,2015-05-12,290387,Bob,"Cristos was wonderful, the perfect airbnb host!. He watched for our taxi and came out to help us with our bags when wee arrived. As others have said, he was friendly and available but never interfered with our privacy. Our stay in Athens was very brief but it was great to walk from Cristos' place to the Acropolis! The roof garden is really charming; an oasis on a hot day."
1824675,32444551,2015-05-18,8368154,Hansjörg,"Christos hat mich freundlich und hilfsbereit empfangen. Das Zimmer ist gross und die Dachterrasse wunderbar. Das Haus ist mit der U-Bahn gut erreichbar (ca. 10 min zu Fuss). Das Quartier ist eigentlich ruhig, nur am Wochenende hört man in der Nacht Autos und Motorräder vorbeirasen."
